,FR-001,FR-003,FR-024,FR-025,FR-026,FR-027,FR-030,FR-039,FR-040,FR-051,FR-052,FR-053,FR-054,FR-060,FR-105,FR-110,FR-113,FR-115,FR-116,FR-118,FR-121,FR-125,FR-129,FR-132,FR-139,FR-142,FR-152,FR-156,FR-161,FR-162,FR-166,FR-169,FR-170,FR-173,FR-187,FR-191,FR-192,FR-193,FR-194,FR-195,FR-196,FR-198,FR-200,FR-202,FR-208,FR-211,FR-212,FR-213,FR-214,FR-215,FR-218,FR-221,FR-223,FR-229,FR-241,FR-249,FR-268,FR-275,FR-276,FR-281,FR-282,FR-293,FR-294,FR-298,FR-302,FR-305,FR-310,FR-312,FR-316,FR-328,FR-344,FR-349,FR-376,FR-382,FR-390,FR-393,FR-398,FR-399,FR-400,FR-404,FR-414,FR-419,FR-430,FR-449,FR-450,FR-451,FR-459,FR-460,FR-473,FR-474,FR-495,FR-496,FR-500,FR-503,FR-504,FR-505,FR-506,FR-507,FR-510,FR-539,FR-542,FR-548,FR-551,FR-552,FR-558,FR-568,FR-596,FR-606,FR-617,FR-626,FR-628,FR-643,FR-652,FR-654,FR-664,FR-666,FR-667,FR-672,FR-682,FR-684,FR-696,FR-716,FR-719,FR-721,FR-722,FR-723,FR-726,FR-728,FR-730,FR-734,FR-751,FR-759,FR-767,FR-768,FR-770,FR-772,FR-780,FR-783,FR-788,FR-790,FR-792,FR-812,FR-815,FR-817,FR-820,FR-823,FR-824,FR-825,FR-826,FR-827,FR-828,FR-829,FR-830,FR-835,FR-901,FR-902
OTU_379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_381,0.0,0.00807,0.0,0.0,0.0212,0.0,0.0061,0.00941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00502,0.0041,0.0,0.01618,0.0083,0.04549,0.0007,0.00585,0.0005,0.00264,0.00042,0.00318,0.0,0.0,0.0,0.0,0.00393,0.0,0.02759,0.00151,0.00555,0.0,0.00197,0.00038,0.0,0.01204,0.19232,0.08008,0.0,0.0,0.0,0.00211,0.0,0.0,0.0,0.00304,0.0,0.00651,0.0,0.0,25.91452,0.05422,0.00012,0.12909,0.0,0.56197,0.0,0.0,0.37324,0.00423,0.0,0.00636,0.0,0.0,0.0,0.00084,0.0,0.0,0.03011,0.00763,0.0058,0.0,0.56832,0.16761,0.47841,0.0,0.04293,0.0,1.81474,0.0,0.0,0.0,0.01175,0.0,0.0,0.0,0.0,0.00049,0.03089,0.0,0.02341,0.00034,0.00386,0.01639,0.02232,0.0,1.78312,0.00034,0.00125,0.00022,0.0,0.0,0.01091,0.0,0.01293,0.0,4.03504,0.44638,0.01423,0.00049,0.00921,0.00154,0.00164,0.0009,0.0,0.01939,0.00514,0.0,0.0,0.19566,0.00436,0.0,0.0,0.00965,0.0,0.03978,0.0,0.0,0.0,0.60535,0.0,0.0417,0.02571,0.0,0.0,1.18946,0.00041,0.0,0.0452,0.0,0.0,0.0085,0.0,0.25085,0.03193,0.0,0.0,0.0,0.0,0.0
OTU_382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406,0.0,0.0,0.0,0.0,0.0
OTU_384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72623,0.0,0.0,0.0,0.0,0.0,0.15691,0.0,0.0,0.00784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33268,10.68247,0.0,0.0,0.0,0.0,0.0,0.22185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00521,0.00265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91563,0.0,0.0,1.456,0.0,0.0,0.0,0.0,0.0,0.45834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33834,0.0,0.0,0.0,1.73186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02352,0.0,1.76559,0.0,0.0,0.0,0.0
OTU_386,0.0,0.02002,0.0,0.0,0.00481,0.0,0.03513,0.0,0.0,0.0,0.0,0.1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00719,0.0,0.0,0.0,0.0,0.07072,0.0,0.0,0.0,0.00053,0.0,0.01949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279,0.0,0.0,0.0,0.0,0.06786,0.0,0.0,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0009,0.0,0.01281,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.01567,0.0,0.0,0.0,0.0,0.0,0.03932,0.0,0.0,0.0,0.02938,0.0,0.0,0.00553,0.22625,0.0,0.04382,0.0,0.00506,0.0,0.0,0.00763,0.0018,0.0,0.0298,0.00157,0.00667,0.00726,0.0,0.0,0.00013,0.0,0.00583,0.0,0.0,0.0,0.0,0.00711,0.0,0.0,0.0,0.0,0.0,0.02505,0.0,0.00281,0.00327,0.0,0.0,0.01026,0.01315,0.01308,0.0,0.0,0.4047,0.0,0.0,0.02111,0.0,0.0,0.0,0.0,0.0,0.13533,0.00387,0.00304,0.0,0.00513,0.0,0.00727,0.0,0.0,0.00158,0.0,0.60004,0.0,0.0,0.0,0.0,0.00315,0.21903,0.0,0.0,0.0,0.0,0.01015,0.0
OTU_387,0.0,0.03291,0.0,0.0093,0.01259,0.0491,0.00622,0.0,0.0,0.0,0.0,0.01164,0.011,0.0,0.0,0.0,0.0,0.00059,0.0,0.04178,0.0,0.0,0.0,0.00053,0.00119,0.0,0.0,0.0,0.01753,0.0,0.0,0.0,0.0,0.0,0.00189,0.0157,0.0,0.0,0.09813,0.00425,0.00053,0.0129,0.0,0.0,0.12993,0.02092,0.01032,0.04467,0.0,0.0,0.0,0.0,0.00254,0.0,0.00446,0.00216,0.0,0.00847,0.0,0.0,1.03627,0.0,0.0,0.0008,0.0,0.00239,0.00134,0.00805,0.0,0.04676,0.00836,0.0,0.00273,0.08913,0.0,0.00429,0.00025,0.0,0.0,0.00147,0.0,0.00199,0.09424,0.01674,0.00122,0.00389,0.0,0.00563,0.0,0.0,0.00265,0.0041,0.0,0.08729,0.0,0.01684,0.0,0.01036,0.0,0.00221,0.0,0.0,0.0,0.0,0.0,0.00087,0.01795,0.0,0.0,0.0,0.09471,0.0,0.0,0.0513,0.0,0.00371,0.0042,0.00225,0.0,0.0,0.00915,0.01324,0.0,0.19982,0.00329,0.00147,0.0002,0.04261,0.0,0.0,0.0,0.00014,0.01938,0.03384,0.0,0.07591,0.00679,0.03798,0.05184,0.02627,0.0,0.0,0.0116,2.27117,0.01183,0.0,0.02972,0.09591,0.01105,0.03904,0.0,0.0,0.0,0.0,1.50181,0.0
OTU_388,0.0,0.0,0.0,0.00048,0.00974,0.00085,0.00231,0.0,0.0,0.0,0.0,0.00187,0.01466,0.0,0.00129,0.0,0.0,0.00073,0.0,0.02157,0.0,0.03589,0.0,0.00356,0.0,0.0,0.00106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05864,0.0,0.0,0.0,0.02586,0.0,0.0,0.00441,0.0,0.0,0.00117,0.03068,0.0311,0.0,0.0,0.00129,0.00055,0.00465,0.0,0.02129,0.00517,0.0,0.0,0.0,0.00095,0.0,0.0,0.0,0.01519,0.00355,0.0,0.00612,0.0,0.0,0.0,0.00132,0.0,0.0,0.12628,0.0,0.0,0.00137,0.0,0.00022,0.04023,0.0055,0.01109,0.0,0.02008,0.01611,0.01118,0.0,0.00365,0.0,0.0,0.00076,0.00809,0.0,0.00944,0.00301,0.0,0.0,0.0,0.0,0.00038,0.0,0.0,0.0,0.01393,0.0,0.01184,0.0,0.0,0.0,0.0,0.00025,0.0,0.00252,0.01854,0.00314,0.0,0.0163,0.00083,0.0,0.00099,0.0,0.01113,0.0,0.0,0.0,0.02515,0.00466,0.00123,0.0,0.0,0.00887,0.00101,0.00314,0.00432,0.01177,0.0,0.00417,0.0,0.00728,0.0,0.0,0.0,0.01717,0.0085,0.00068,0.0,0.0,0.04341,0.0,0.00513,0.0,0.0,0.0,0.0,0.0,0.0
OTU_389,0.0,0.01221,0.0,0.0,0.0,0.0,0.00819,0.0,0.0,0.0,0.0,0.00401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.0,0.0,0.0,0.0,0.0,0.00617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653,0.0,0.0,0.01055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,0.02426,0.0,0.0,0.0,0.0,0.0,0.00069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_393,0.0,0.00548,0.0,0.0,0.0,0.0,0.00481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02091,0.0005,0.0,0.0,0.0,0.0,0.00049,0.0,0.01539,0.0,0.0,0.00535,0.0,0.0,0.0,0.00243,0.0,0.0,0.01204,0.0,0.0,0.0,0.00517,0.0,0.0,0.0,0.00089,0.0,0.0,0.0,0.0,0.00115,0.0,0.0,0.0,0.0,0.0,0.00273,0.0,0.0,0.0,0.0,0.00069,0.0,0.0,0.01569,0.0,0.0,0.0,0.0,0.0,0.00271,0.00559,0.0,0.0,0.00453,0.0,0.0,0.00463,0.01627,0.00407,0.0,0.0,0.0,0.10669,0.0,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00316,0.01001,0.0,0.0,0.0,0.00559,0.0,0.0,0.0,0.003,0.0,0.00408,0.0,0.0,0.00262,0.0,0.0,0.0,0.0,0.0,0.00711,0.0,0.0,0.0,0.0,0.0,0.00595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01233,0.0,0.0
OTU_394,11.89186,3.82278,1.26518,1.52034,7.1868,0.10206,7.3056,11.2331,3.28329,5.91931,4.20619,6.67068,2.82928,0.79243,4.46913,1.87422,1.15286,0.00227,6.30037,6.24748,4.14163,0.02218,3.28124,3.53184,0.31479,0.0,1.63065,3.67253,9.35137,7.91237,0.0,2.13509,4.17134,6.57965,0.15625,0.06868,0.79508,26.01175,3.12356,2.20789,0.5653,0.09133,0.16614,0.65337,0.0,1.0926,1.0757,0.6796,4.22483,0.0,10.54393,0.21635,0.0,0.0,0.00157,0.27345,3.61717,2.47574,1.27559,0.31931,0.00192,0.10764,7.73724,0.00614,1.1824,0.13797,0.82174,0.0,1.51198,0.00149,0.8942,8.3371,1.80676,0.27813,0.00273,0.78482,3.07602,2.73303,0.92714,0.5664,2.80572,0.3047,0.01341,0.4597,0.04326,4.47978,0.0,2.05521,2.15081,0.23292,5.68325,6.50672,4.28608,0.0,10.30208,0.00917,0.0,0.0,1.34618,0.0,1.86313,0.0,0.46049,6.63279,0.02801,3.05391,1.92754,1.28948,1.98033,1.02363,1.13803,0.40661,1.40809,1.81806,2.40854,0.01662,0.58883,1.69381,0.0,4.95955,0.0,0.0,1.81036,0.0,0.35669,2.0807,0.64823,2.69756,1.25191,2.13041,0.12028,0.0,0.01603,4.10592,0.02479,0.0,1.75587,0.60114,0.0,1.9947,4.51803,0.00154,0.4593,0.0,0.0,0.06484,0.0,0.0,0.0,0.01023,0.81773,6.03084,0.0,0.00025,0.0,1.17842
OTU_395,0.15718,0.00014,4.45877,2.34151,0.32433,0.83127,1.48988,0.66345,0.38083,0.14427,0.85908,0.75282,0.07526,0.02453,0.27101,1.53983,3.63043,1.03825,0.71661,4.65832,2.16211,2.31387,1.65965,0.7787,1.52228,12.68745,2.9151,0.82652,3.80602,0.07559,0.0,2.5666,5.95184,2.04721,0.92206,6.02672,2.98128,0.10961,3.20889,0.15177,2.03004,0.14151,1.1717,0.01663,0.0,1.93103,3.30022,3.05644,0.42208,0.15636,0.05689,0.28636,0.0,6.76316,0.00649,6.30611,0.13872,0.02846,2.2548,0.00581,0.0,0.99672,1.93191,2.5515,1.94326,9.26667,0.16286,4.4339,5.05002,0.22968,0.02928,2.61011,1.37098,0.21364,0.00751,0.25996,5.94568,0.49535,1.79202,0.0049,0.77996,0.08702,0.01633,0.02815,1.42361,0.04468,0.10621,2.64254,0.74514,0.03332,0.52311,0.37773,1.89959,0.03674,0.60241,0.0,0.36298,0.01116,0.31043,8.35431,2.28484,0.16369,0.57636,3.50808,1.22815,0.72125,0.70536,1.78245,7.01339,0.13385,4.33583,0.87038,0.09315,0.27953,0.11437,0.94484,4.34059,1.2786,0.0,0.15219,1.51578,3.82659,2.33549,0.00251,0.56789,0.26868,2.96788,0.55243,3.60044,0.80156,0.64661,2.70939,0.00026,0.04916,0.00221,0.09265,0.12801,1.83311,0.52109,1.21604,2.57286,0.5988,3.22977,0.18246,0.16544,0.01289,0.03598,0.05643,0.88878,2.57288,0.32128,1.2347,0.32246,0.07857,0.0,0.05792
OTU_396,0.0,0.0,0.0,0.0,0.0,0.0,0.04958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683,0.0,0.0,0.0,0.08287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01133,0.0,0.0,0.0,0.0,0.00146,0.0,0.93336,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.98757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03283,0.07227,0.0,0.0,0.0,0.00482,0.08743,0.0,0.0,0.08064,0.0,0.0,0.0,0.0,0.0,0.02504,0.04537,0.0,0.00327,0.0,0.0,0.0,0.0,0.06242,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64234,0.0,0.0,0.00735,0.0,0.0,0.02266,0.0,0.0,0.00684,0.0,0.0,0.00368,0.0933,0.04806,0.00286,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.08009,0.0,0.0,0.08069,0.0,0.0,0.00195,0.7858,0.0,0.0518,0.0,0.03497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09937,0.08511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTU_397,0.04617,0.0,0.61971,0.30757,0.05567,0.37741,0.37993,0.12893,0.02895,0.0768,0.10186,0.0,0.09454,0.97935,0.27414,0.0,0.59291,0.13755,0.82186,0.0,0.48527,0.0,0.40809,0.22705,0.70634,3.42502,0.55735,0.32453,1.31228,0.14246,0.0,0.36836,0.79695,0.29107,0.13024,0.79964,0.50456,0.07108,0.84835,1.28736,0.88092,0.0,0.0,0.10799,0.0,0.1942,0.65574,0.61439,0.0,0.0,0.19694,0.02748,0.0,0.11831,0.03552,1.04602,0.09557,0.46214,0.12543,0.9104,0.0,0.34774,0.12594,0.83358,0.34727,0.05022,0.37178,0.08289,0.30363,0.13208,0.05918,0.93849,0.51663,0.19389,0.01445,0.0,0.04489,0.07956,0.09972,0.41331,0.07897,0.0875,0.0,1.97058,1.36407,0.00149,4.18813,0.49315,0.06345,0.10449,0.22806,0.31794,0.32462,0.0,0.59903,0.0,1.26306,0.33286,0.06295,0.0,1.35977,0.23356,0.10368,0.02558,0.06665,0.56798,0.10971,0.32047,0.69218,0.23635,0.0,0.08917,0.0,0.0,0.09578,0.77882,1.0825,0.12397,0.0,0.01905,0.00158,0.0,0.6678,0.0,0.39168,0.38454,3.70765,0.72157,0.22457,0.22119,0.76502,0.03117,0.0,0.21006,0.0,0.0,0.47594,0.26131,0.14899,0.69461,1.08892,0.3889,0.0,0.0,0.65518,0.26434,0.0,0.00112,0.32555,0.0,0.15154,0.42142,0.0,0.08752,0.0,0.26154
